id,category0,category1,category2,category3,details,price,date
252,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,6611,2024-03-24
253,infra,infra_telecom,infra_telecom_serv,infra_telecom_serv_check,Деталі для infra telecom serv check,3063,2024-07-24
254,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,9014,2023-04-25
255,extra,extra_it_outsource,extra_it_outsource_sys_mgmt,extra_it_outsource_sys_mgmt,Деталі для extra it outsource sys mgmt,9488,2023-06-27
256,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,3208,2023-06-25
257,staff,staff_support,staff_support_expenses,staff_support_expenses_travel,Деталі для staff support expenses travel,9867,2023-01-28
258,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,3083,2024-03-14
259,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,4799,2024-09-10
260,support,support_tech,support_tech_update,support_tech_update_license,Деталі для support tech update license,8633,2024-03-09
261,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8979,2024-09-06
262,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,5766,2023-08-31
263,admin,admin_market,admin_market_research,admin_market_research_demand,Деталі для admin market research demand,1237,2023-02-28
264,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,2537,2023-10-24
265,support,support_tech,support_tech_repair,support_tech_repair_diagnosis,Деталі для support tech repair diagnosis,6510,2023-09-27
266,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,4145,2023-06-20
267,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,5195,2024-10-19
268,infra,infra_telecom,infra_telecom_modern,infra_telecom_modern_firmware,Деталі для infra telecom modern firmware,7533,2024-09-23
269,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,5016,2023-06-21
270,admin,admin_market,admin_market_research,admin_market_research_surveys,Деталі для admin market research surveys,9511,2023-04-12
271,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_servers,Деталі для infra telecom purchase servers,8141,2024-04-05
272,infra,infra_cable,infra_cable_maint,infra_cable_maint_diagnostics,Деталі для infra cable maint diagnostics,8265,2023-08-24
273,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,8456,2024-09-29
274,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,7041,2024-01-21
275,extra,extra_security,extra_security_guard,extra_security_guard_premises,Деталі для extra security guard premises,6419,2024-11-05
276,admin,admin_office,admin_office_rent,admin_office_rent_office,Деталі для admin office rent office,7719,2023-01-31
277,staff,staff_support,staff_support_expenses,staff_support_expenses_travel,Деталі для staff support expenses travel,9249,2023-04-16
278,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,2790,2024-03-29
279,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,6317,2023-07-07
280,staff,staff_admin,staff_admin_salary,staff_admin_salary_bonus,Деталі для staff admin salary bonus,8129,2024-10-19
281,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,8866,2024-09-17
282,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,3926,2023-11-25
283,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,5423,2023-07-30
284,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,9113,2024-02-17
285,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,9558,2024-06-11
286,admin,admin_marketing,admin_marketing_ads,admin_marketing_ads_online,Деталі для admin marketing ads online,7875,2023-10-09
287,staff,staff_admin,staff_admin_salary,staff_admin_salary_base,Деталі для staff admin salary base,6984,2023-01-18
288,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_modern,Деталі для infra cable upgrade modern,4737,2024-02-26
289,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,5753,2024-02-29
290,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,7213,2023-05-30
291,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,6682,2024-10-24
292,infra,infra_base,infra_base_rent,infra_base_rent_land,Деталі для infra base rent land,2524,2023-09-08
293,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,2209,2023-02-03
294,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,9895,2024-05-11
295,support,support_client,support_client_training,support_client_training_seminars,Деталі для support client training seminars,7794,2023-05-01
296,support,support_tech,support_tech_update,support_tech_update_system,Деталі для support tech update system,7865,2024-06-07
297,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,4170,2024-02-10
298,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,2013,2024-10-16
299,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,6791,2023-03-05
300,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,8399,2024-06-24
301,infra,infra_cable,infra_cable_maint,infra_cable_maint_check,Деталі для infra cable maint check,8669,2024-01-28
302,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,5474,2023-07-17
303,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,3553,2023-03-17
304,admin,admin_office,admin_office_rent,admin_office_rent_utilities,Деталі для admin office rent utilities,1392,2023-03-26
305,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_finance,Деталі для extra consult outsourcing finance,9864,2024-02-27
306,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_health,Деталі для staff tech insurance health,2400,2023-05-10
307,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,3739,2023-12-07
308,infra,infra_base,infra_base_repair,infra_base_repair_servicing,Деталі для infra base repair servicing,4457,2024-09-24
309,support,support_client,support_client_training,support_client_training_workshops,Деталі для support client training workshops,1818,2023-01-13
310,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,3017,2023-07-24
311,infra,infra_base,infra_base_repair,infra_base_repair_parts,Деталі для infra base repair parts,4543,2023-04-14
312,support,support_client,support_client_training,support_client_training_courses,Деталі для support client training courses,8027,2023-11-28
313,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,1727,2023-06-21
314,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,8135,2024-06-10
315,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_replace,Деталі для infra cable upgrade replace,8447,2023-11-01
316,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,7617,2024-06-24
317,support,support_client,support_client_training,support_client_training_seminars,Деталі для support client training seminars,9592,2023-10-06
318,staff,staff_support,staff_support_expenses,staff_support_expenses_transport,Деталі для staff support expenses transport,6906,2023-12-25
319,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,6649,2023-03-14
320,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8799,2024-09-04
321,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_life,Деталі для staff tech insurance life,1858,2024-02-04
322,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8906,2023-01-16
323,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,8151,2023-10-15
324,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,5532,2023-09-16
325,infra,infra_base,infra_base_rent,infra_base_rent_utilities,Деталі для infra base rent utilities,3860,2023-08-14
326,staff,staff_tech,staff_tech_insurance,staff_tech_insurance_life,Деталі для staff tech insurance life,4782,2024-09-25
327,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,4513,2024-05-10
328,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,8795,2023-12-04
329,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,6959,2023-07-01
330,staff,staff_tech,staff_tech_salary,staff_tech_salary_base,Деталі для staff tech salary base,4870,2024-03-08
331,support,support_tech,support_tech_repair,support_tech_repair_parts,Деталі для support tech repair parts,1938,2024-09-04
332,infra,infra_cable,infra_cable_upgrade,infra_cable_upgrade_fiber,Деталі для infra cable upgrade fiber,5179,2023-09-28
333,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,5938,2024-05-18
334,extra,extra_security,extra_security_guard,extra_security_guard_cameras,Деталі для extra security guard cameras,1561,2023-04-28
335,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_antenna,Деталі для infra telecom purchase antenna,8095,2024-02-16
336,staff,staff_tech,staff_tech_salary,staff_tech_salary_compensation,Деталі для staff tech salary compensation,5655,2023-03-27
337,infra,infra_telecom,infra_telecom_purchase,infra_telecom_purchase_servers,Деталі для infra telecom purchase servers,9712,2024-09-24
338,extra,extra_consult,extra_consult_outsourcing,extra_consult_outsourcing_legal,Деталі для extra consult outsourcing legal,9434,2024-05-26
339,infra,infra_base,infra_base_rent,infra_base_rent_space,Деталі для infra base rent space,5491,2024-09-03
340,staff,staff_tech,staff_tech_salary,staff_tech_salary_bonus,Деталі для staff tech salary bonus,6599,2024-10-08
341,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,6463,2023-09-19
342,infra,infra_base,infra_base_repair,infra_base_repair_equipment,Деталі для infra base repair equipment,8847,2023-02-16
